Tipo de contrato,Procedimiento de adjudicación,Criterios de adjudicación,Entidad impulsora,Duración del contrato,¿Caracter plurianual?,CPV,División en lotes,Nº de licitadores presentados,¿UTE?,Mediana Importe,Media Importe,Baja temeraria
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,80,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,1,80,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Educación,3-6 años,1,92,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Educación,Menos de 1 año,0,55,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,1-3 años,1,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,92,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,1-3 años,1,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,1-3 años,0,92,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,31,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,63,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Obras,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Obras,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,1,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Suministros,Abierto,Mejor precio,Educación,1-3 años,0,48,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,73,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Mejor precio,Educación,Menos de 1 año,0,42,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Educación,1-3 años,1,63,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Educación,1-3 años,1,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,1-3 años,1,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,44,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Obras,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Obras,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,1,66656.0,125645.5136095493,1
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Suministros,Abierto,Mejor precio,Educación,Menos de 1 año,0,44,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Obras,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Educación,Menos de 1 año,0,39,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,39,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Educación,1-3 años,1,60,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Pluralidad de criterios,Educación,Menos de 1 año,0,42,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Obras,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,1,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,1,66656.0,125645.5136095493,1
Obras,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Obras,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Obras,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,Educación,1-3 años,0,80,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,31,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,92,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,39,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Negociado Sin Publicidad,Pluralidad de criterios,Educación,Menos de 1 año,0,48,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,1,60,1,Más de 20 licitadores,0,66656.0,125645.5136095493,1
Suministros,Negociado Sin Publicidad,Pluralidad de criterios,Educación,3-6 años,1,45,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Obras,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,1,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Suministros,Negociado Sin Publicidad,Pluralidad de criterios,Educación,3-6 años,1,45,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Educación,Menos de 1 año,1,80,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,30,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,51,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,37,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Abierto,Pluralidad de criterios,Educación,3-6 años,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,37,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Negociado Sin Publicidad,Pluralidad de criterios,Educación,Menos de 1 año,0,42,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Educación,1-3 años,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,33,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Mejor precio,Educación,Menos de 1 año,0,39,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Abierto,Pluralidad de criterios,Educación,1-3 años,1,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,98,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Educación,1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,80,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Mejor precio,Salud,Menos de 1 año,0,42,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Negociado Sin Publicidad,Mejor precio,Salud,Menos de 1 año,0,48,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Mejor precio,Salud,Menos de 1 año,0,33,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,1,98,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Salud,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Salud,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Salud,Menos de 1 año,0,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Mejor precio,Salud,Menos de 1 año,0,42,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Salud,Menos de 1 año,0,98,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Salud,Menos de 1 año,0,98,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,22,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Negociado Sin Publicidad,Mejor precio,Salud,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Negociado Sin Publicidad,Mejor precio,Salud,1-3 años,0,33,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Salud,1-3 años,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Otros,Salud,1-3 años,0,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Salud,1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Pluralidad de criterios,Salud,Menos de 1 año,0,38,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Negociado Sin Publicidad,Otros,Salud,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Mejor precio,Salud,Menos de 1 año,0,33,1,5-10 licitadores,0,80587.3,150645.40711888112,1
Gestión de servicios públicos,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,85,0,Menos de 5 licitadores,0,484263.0,474668.8357142857,0
Gestión de servicios públicos,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,85,1,Menos de 5 licitadores,0,484263.0,474668.8357142857,0
Servicios,Negociado Sin Publicidad,Mejor precio,Salud,Menos de 1 año,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Gestión de servicios públicos,Negociado Sin Publicidad,Otros,Salud,1-3 años,0,85,0,Menos de 5 licitadores,0,484263.0,474668.8357142857,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,0,55,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Gobernanza Pública y Autogobierno,Menos de 1 año,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Gobernanza Pública y Autogobierno,Menos de 1 año,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Gobernanza Pública y Autogobierno,Menos de 1 año,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Negociado Sin Publicidad,Pluralidad de criterios,Gobernanza Pública y Autogobierno,Menos de 1 año,0,31,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,1,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Mejor precio,Gobernanza Pública y Autogobierno,1-3 años,1,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Gobernanza Pública y Autogobierno,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Negociado Sin Publicidad,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Negociado con Publicidad,Mejor precio,Gobernanza Pública y Autogobierno,1-3 años,1,51,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,1,50,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Negociado Sin Publicidad,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Negociado Sin Publicidad,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,22,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Negociado Sin Publicidad,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Obras,Negociado Sin Publicidad,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
